filename,distance,label
aapnvogymq.mp4,0.76318884,1
aapnvogymq.mp4,0.7914379,1
aapnvogymq.mp4,0.78304076,1
aapnvogymq.mp4,0.86583173,1
aapnvogymq.mp4,0.7526764,1
aapnvogymq.mp4,0.8027053,1
aapnvogymq.mp4,0.74707705,1
aapnvogymq.mp4,0.86426777,1
aapnvogymq.mp4,0.75418466,1
aapnvogymq.mp4,0.8308908,1
aapnvogymq.mp4,0.7519054,1
aapnvogymq.mp4,0.8327704,1
aapnvogymq.mp4,0.7945798,1
aapnvogymq.mp4,0.8189829,1
aapnvogymq.mp4,0.8184533,1
aapnvogymq.mp4,0.82035655,1
aapnvogymq.mp4,0.830737,1
aapnvogymq.mp4,0.78767735,1
aapnvogymq.mp4,0.82488936,1
aapnvogymq.mp4,0.81072825,1
aapnvogymq.mp4,0.7973313,1
aapnvogymq.mp4,0.76181686,1
aapnvogymq.mp4,0.7974581,1
aapnvogymq.mp4,0.75742626,1
aapnvogymq.mp4,0.8052106,1
aapnvogymq.mp4,0.7900972,1
aapnvogymq.mp4,0.7910147,1
aapnvogymq.mp4,0.7594604,1
aapnvogymq.mp4,0.7405559,1
aapnvogymq.mp4,0.7916231,1
aapnvogymq.mp4,0.7358328,1
aapnvogymq.mp4,0.7973462,1
aapnvogymq.mp4,0.8033962,1
aapnvogymq.mp4,0.77540255,1
aapnvogymq.mp4,0.77995473,1
aapnvogymq.mp4,0.7600469,1
aapnvogymq.mp4,0.79502904,1
aapnvogymq.mp4,0.7388651,1
aapnvogymq.mp4,0.7833929,1
aapnvogymq.mp4,0.7466402,1
aapnvogymq.mp4,0.77986366,1
aapnvogymq.mp4,0.72693425,1
aapnvogymq.mp4,0.7730929,1
aapnvogymq.mp4,0.7194268,1
aapnvogymq.mp4,0.78282624,1
aapnvogymq.mp4,0.7268765,1
aapnvogymq.mp4,0.803155,1
aapnvogymq.mp4,0.7558347,1
aapnvogymq.mp4,0.797903,1
aapnvogymq.mp4,0.762789,1
aapnvogymq.mp4,0.7610011,1
aapnvogymq.mp4,0.7182802,1
aapnvogymq.mp4,0.7068864,1
aapnvogymq.mp4,0.74904627,1
aapnvogymq.mp4,0.80671406,1
aapnvogymq.mp4,0.7384225,1
aapnvogymq.mp4,0.78520685,1
aapnvogymq.mp4,0.7016518,1
aapnvogymq.mp4,0.7124711,1
aapnvogymq.mp4,0.74838287,1
aapnvogymq.mp4,0.7806077,1
aapnvogymq.mp4,0.7332145,1
aapnvogymq.mp4,0.71947557,1
aapnvogymq.mp4,0.74706376,1
aapnvogymq.mp4,0.7225176,1
aapnvogymq.mp4,0.7054303,1
aapnvogymq.mp4,0.7619051,1
aapnvogymq.mp4,0.73675543,1
aapnvogymq.mp4,0.78135866,1
aapnvogymq.mp4,0.8256818,1
aapnvogymq.mp4,0.80560946,1
aapnvogymq.mp4,0.7864103,1
aapnvogymq.mp4,0.741617,1
aapnvogymq.mp4,0.75894994,1
aapnvogymq.mp4,0.741652,1
aapnvogymq.mp4,0.74866146,1
aapnvogymq.mp4,0.74903286,1
aapnvogymq.mp4,0.76189464,1
aapnvogymq.mp4,0.7434799,1
aapnvogymq.mp4,0.7553239,1
aapnvogymq.mp4,0.7290441,1
aapnvogymq.mp4,0.7666706,1
aapnvogymq.mp4,0.73021775,1
aapnvogymq.mp4,0.737948,1
aapnvogymq.mp4,0.7932877,1
aapnvogymq.mp4,0.7558331,1
aapnvogymq.mp4,0.7346384,1
aapnvogymq.mp4,0.7308325,1
aapnvogymq.mp4,0.7968152,1
aapnvogymq.mp4,0.78233606,1
aapnvogymq.mp4,0.73806566,1
aapnvogymq.mp4,0.7287578,1
aapnvogymq.mp4,0.7208877,1
aapnvogymq.mp4,0.73909223,1
aapnvogymq.mp4,0.7281947,1
aapnvogymq.mp4,0.742783,1
aapnvogymq.mp4,0.72718453,1
aapnvogymq.mp4,0.71653473,1
aapnvogymq.mp4,0.74444956,1
aapnvogymq.mp4,0.73210794,1
aapnvogymq.mp4,0.74150556,1
aapnvogymq.mp4,0.7309615,1
aapnvogymq.mp4,0.73781234,1
aapnvogymq.mp4,0.7372755,1
aapnvogymq.mp4,0.75197524,1
aapnvogymq.mp4,0.73475355,1
aapnvogymq.mp4,0.73477966,1
aapnvogymq.mp4,0.7296444,1
aapnvogymq.mp4,0.7317989,1
aapnvogymq.mp4,0.72986126,1
aapnvogymq.mp4,0.7056354,1
aapnvogymq.mp4,0.7488839,1
aapnvogymq.mp4,0.77690667,1
aapnvogymq.mp4,0.8018634,1
aapnvogymq.mp4,0.7271039,1
aapnvogymq.mp4,0.75630045,1
aapnvogymq.mp4,0.73964226,1
aapnvogymq.mp4,0.7372663,1
aapnvogymq.mp4,0.7475664,1
aapnvogymq.mp4,0.7186214,1
aapnvogymq.mp4,0.74101174,1
aapnvogymq.mp4,0.722215,1
aapnvogymq.mp4,0.7593507,1
aapnvogymq.mp4,0.71951616,1
aapnvogymq.mp4,0.7181384,1
aapnvogymq.mp4,0.70424145,1
aapnvogymq.mp4,0.71188504,1
aapnvogymq.mp4,0.76169246,1
aapnvogymq.mp4,0.71676856,1
aapnvogymq.mp4,0.7526006,1
aapnvogymq.mp4,0.75030136,1
aapnvogymq.mp4,0.7685318,1
aapnvogymq.mp4,0.7166655,1
aapnvogymq.mp4,0.7456598,1
aapnvogymq.mp4,0.7197794,1
aapnvogymq.mp4,0.76947534,1
aapnvogymq.mp4,0.7682697,1
aapnvogymq.mp4,0.75030535,1
aapnvogymq.mp4,0.7482954,1
aapnvogymq.mp4,0.7336751,1
aapnvogymq.mp4,0.76062995,1
aapnvogymq.mp4,0.7427881,1
aapnvogymq.mp4,0.82954985,1
aapnvogymq.mp4,0.79513097,1
aapnvogymq.mp4,0.76732624,1
aapnvogymq.mp4,0.7076704,1
aapnvogymq.mp4,0.7314176,1
aapnvogymq.mp4,0.766967,1
aapnvogymq.mp4,0.75655085,1
aapnvogymq.mp4,0.7290366,1
aapnvogymq.mp4,0.79169005,1
aapnvogymq.mp4,0.8312033,1
aapnvogymq.mp4,0.76083684,1
aapnvogymq.mp4,0.7164231,1
aapnvogymq.mp4,0.75389796,1
aapnvogymq.mp4,0.7611243,1
aapnvogymq.mp4,0.8288586,1
aapnvogymq.mp4,0.7897163,1
aapnvogymq.mp4,0.7634726,1
aapnvogymq.mp4,0.7466075,1
aapnvogymq.mp4,0.77047926,1
aapnvogymq.mp4,0.7504148,1
aapnvogymq.mp4,0.7681193,1
aapnvogymq.mp4,0.7672027,1
aapnvogymq.mp4,0.7474776,1
aapnvogymq.mp4,0.7103761,1
aapnvogymq.mp4,0.76305383,1
aapnvogymq.mp4,0.71334124,1
aapnvogymq.mp4,0.8344802,1
aapnvogymq.mp4,0.7808816,1
aapnvogymq.mp4,0.74309754,1
aapnvogymq.mp4,0.7316269,1
aapnvogymq.mp4,0.7505667,1
aapnvogymq.mp4,0.72114915,1
aapnvogymq.mp4,0.76818824,1
aapnvogymq.mp4,0.7132762,1
aapnvogymq.mp4,0.7584866,1
aapnvogymq.mp4,0.73182446,1
aapnvogymq.mp4,0.77237344,1
aapnvogymq.mp4,0.7439203,1
aapnvogymq.mp4,0.79772544,1
aapnvogymq.mp4,0.7745414,1
aapnvogymq.mp4,0.81556314,1
aapnvogymq.mp4,0.78134066,1
aapnvogymq.mp4,0.7395125,1
aapnvogymq.mp4,0.7251043,1
aapnvogymq.mp4,0.74459374,1
aapnvogymq.mp4,0.7210695,1
aapnvogymq.mp4,0.7487913,1
aapnvogymq.mp4,0.7157307,1
aapnvogymq.mp4,0.7601437,1
aapnvogymq.mp4,0.7142568,1
aapnvogymq.mp4,0.7705939,1
aapnvogymq.mp4,0.7020479,1
aapnvogymq.mp4,0.7441552,1
aapnvogymq.mp4,0.69767326,1
aapnvogymq.mp4,0.7496641,1
aapnvogymq.mp4,0.682864,1
aapnvogymq.mp4,0.7304311,1
aapnvogymq.mp4,0.68948686,1
aapnvogymq.mp4,0.7334818,1
aapnvogymq.mp4,0.6878792,1
aapnvogymq.mp4,0.7279782,1
aapnvogymq.mp4,0.67890775,1
aapnvogymq.mp4,0.75981534,1
aapnvogymq.mp4,0.76438314,1
aapnvogymq.mp4,0.7360256,1
aapnvogymq.mp4,0.68024254,1
aapnvogymq.mp4,0.7395473,1
aapnvogymq.mp4,0.67598206,1
aapnvogymq.mp4,0.7404109,1
aapnvogymq.mp4,0.67522377,1
aapnvogymq.mp4,0.73262805,1
aapnvogymq.mp4,0.6840379,1
aapnvogymq.mp4,0.7332587,1
aapnvogymq.mp4,0.6818193,1
aapnvogymq.mp4,0.7145708,1
aapnvogymq.mp4,0.6815477,1
aapnvogymq.mp4,0.72930753,1
aapnvogymq.mp4,0.6845197,1
aapnvogymq.mp4,0.70963174,1
aapnvogymq.mp4,0.69317544,1
aapnvogymq.mp4,0.716513,1
aapnvogymq.mp4,0.68362,1
aapnvogymq.mp4,0.7336655,1
aapnvogymq.mp4,0.68244106,1
aapnvogymq.mp4,0.73609614,1
aapnvogymq.mp4,0.6717731,1
aapnvogymq.mp4,0.73948437,1
aapnvogymq.mp4,0.6934059,1
aapnvogymq.mp4,0.71728426,1
aapnvogymq.mp4,0.68679434,1
aapnvogymq.mp4,0.7182025,1
aapnvogymq.mp4,0.6721397,1
aapnvogymq.mp4,0.7222802,1
aapnvogymq.mp4,0.6845053,1
aapnvogymq.mp4,0.70487297,1
aapnvogymq.mp4,0.6868629,1
aapnvogymq.mp4,0.7127941,1
aapnvogymq.mp4,0.68506944,1
aapnvogymq.mp4,0.7086665,1
aapnvogymq.mp4,0.6698365,1
aapnvogymq.mp4,0.71466106,1
aapnvogymq.mp4,0.690115,1
aapnvogymq.mp4,0.7144433,1
aapnvogymq.mp4,0.71878237,1
aapnvogymq.mp4,0.7162231,1
aapnvogymq.mp4,0.7033349,1
aapnvogymq.mp4,0.7143505,1
aapnvogymq.mp4,0.7165812,1
aapnvogymq.mp4,0.7215303,1
aapnvogymq.mp4,0.70756227,1
aapnvogymq.mp4,0.7196068,1
aapnvogymq.mp4,0.7799891,1
aapnvogymq.mp4,0.6668731,1
aapnvogymq.mp4,0.7352958,1
aapnvogymq.mp4,0.73284566,1
aapnvogymq.mp4,0.6761186,1
aapnvogymq.mp4,0.77637815,1
aapnvogymq.mp4,0.7525675,1
aapnvogymq.mp4,0.69427305,1
aapnvogymq.mp4,0.7435844,1
aapnvogymq.mp4,0.6754354,1
aapnvogymq.mp4,0.7492468,1
aapnvogymq.mp4,0.72430116,1
aapnvogymq.mp4,0.67665404,1
aapnvogymq.mp4,0.72674656,1
aapnvogymq.mp4,0.68515325,1
aapnvogymq.mp4,0.7346927,1
aapnvogymq.mp4,0.66055024,1
aapnvogymq.mp4,0.7429949,1
aapnvogymq.mp4,0.6785873,1
aapnvogymq.mp4,0.68938494,1
aapnvogymq.mp4,0.7358513,1
aapnvogymq.mp4,0.7506703,1
aapnvogymq.mp4,0.7276436,1
aapnvogymq.mp4,0.74534464,1
aapnvogymq.mp4,0.7522965,1
aapnvogymq.mp4,0.668324,1
aapnvogymq.mp4,0.72639555,1
aapnvogymq.mp4,0.7340851,1
aapnvogymq.mp4,0.6690664,1
aapnvogymq.mp4,0.7375367,1
aapnvogymq.mp4,0.6658009,1
aapnvogymq.mp4,0.7377616,1
aapnvogymq.mp4,0.66804534,1
aapnvogymq.mp4,0.73773813,1
aapnvogymq.mp4,0.67441505,1
aapnvogymq.mp4,0.7425026,1
aapnvogymq.mp4,0.6719132,1
aapnvogymq.mp4,0.73720574,1
aapnvogymq.mp4,0.66506463,1
aapnvogymq.mp4,0.72082794,1
aapnvogymq.mp4,0.6630037,1
aapnvogymq.mp4,0.7322422,1
aapnvogymq.mp4,0.66967016,1
aapnvogymq.mp4,0.7255253,1
aapnvogymq.mp4,0.6730868,1
aapnvogymq.mp4,0.7320695,1
aapnvogymq.mp4,0.6636745,1
aapnvogymq.mp4,0.7775846,1
aapnvogymq.mp4,0.77642083,1
aapnvogymq.mp4,0.7553944,1
aapnvogymq.mp4,0.6593053,1
aapnvogymq.mp4,0.6610885,1
aapnvogymq.mp4,0.7234781,1
aapnvogymq.mp4,0.7395817,1
aapnvogymq.mp4,0.68729997,1
aapnvogymq.mp4,0.75961226,1
aapnvogymq.mp4,0.6935258,1
aapnvogymq.mp4,0.69740045,1
aapnvogymq.mp4,0.8517358,1
aapnvogymq.mp4,0.7110177,1
aapnvogymq.mp4,0.7877212,1
aapnvogymq.mp4,0.70310867,1
aapnvogymq.mp4,0.82674503,1
aapnvogymq.mp4,0.71139383,1
aapnvogymq.mp4,0.8541256,1
aapnvogymq.mp4,0.8712333,1
aapnvogymq.mp4,0.6929393,1
aapnvogymq.mp4,0.86292666,1
aapnvogymq.mp4,0.6984838,1
aapnvogymq.mp4,0.8287675,1
aapnvogymq.mp4,0.6862053,1
aapnvogymq.mp4,0.6827192,1
aapnvogymq.mp4,0.8490667,1
aapnvogymq.mp4,0.67321354,1
aapnvogymq.mp4,0.8580994,1
aapnvogymq.mp4,0.7005009,1
aapnvogymq.mp4,0.8974449,1
aapnvogymq.mp4,0.8092729,1
aapnvogymq.mp4,0.68477243,1
aapnvogymq.mp4,0.7838206,1
aapnvogymq.mp4,0.68125534,1
aapnvogymq.mp4,0.7942757,1
aapnvogymq.mp4,0.6767663,1
aapnvogymq.mp4,0.70000017,1
aapnvogymq.mp4,0.83806044,1
aapnvogymq.mp4,0.77584445,1
aapnvogymq.mp4,0.69320065,1
aapnvogymq.mp4,0.8075388,1
aapnvogymq.mp4,0.67870426,1
